strain,phage,interaction
Kpcas091,A1a,0
Kpcas042,A1a,1
Kpcas039,A1a,0
CU276,A1a,0
CU293,A1a,0
CU402,A1a,0
CU406,A1a,0
CU443,A1a,0
CU448,A1a,0
CU451,A1a,0
CU494,A1a,0
CU503,A1a,0
132,A1a,0
779,A1a,0
806,A1a,0
228,A1a,0
245,A1a,0
406,A1a,0
1210,A1a,0
1446,A1a,0
1468,A1a,0
1572,A1a,0
2164,A1a,0
HAV1_14,A1a,1
HAV1_13,A1a,0
HCV1_19,A1a,0
HCV1_21,A1a,0
HCV1_10,A1a,0
HCV1_42,A1a,0
HCV1_24,A1a,0
HCV1_26,A1a,0
HCV1_27,A1a,0
HCV1_35,A1a,0
HCV1_36,A1a,0
HCV1_33,A1a,0
KP_HGE01_045,A1a,0
KP_HGE01_024,A1a,0
KP_HGE01_025,A1a,0
KP_HGE01_042,A1a,0
KP_HGE01_017,A1a,0
KP_HGE01_039,A1a,0
KP_HGE01_044,A1a,0
KP_HGE01_040,A1a,0
KP_HGE01_029,A1a,0
KP_HGE01_014,A1a,0
KP_HGE01_003,A1a,0
KP_HGE01_004,A1a,0
KP_HGE01_005,A1a,0
HGUA4_08,A1a,0
KP_HGUA02_068,A1a,0
HGUA4_09,A1a,0
HGUA4_51,A1a,0
KP_HGUA02_064,A1a,0
KP_HGUA02_073,A1a,0
KP_HGUA03_124,A1a,0
KP_HGUA02_099,A1a,0
KP_HGUA02_066,A1a,0
KP_HGUA02_059,A1a,0
KP_HGUA02_074,A1a,0
KP_HGUA02_054,A1a,0
KP_HGUA02_051,A1a,0
KP_HGUA03_117,A1a,0
KP_HGUA02_055,A1a,0
KP_HGUA02_092,A1a,0
HGUA4_15,A1a,0
KP_HGUA03_108,A1a,0
KP_HGUA03_147,A1a,0
KP_HGUA02_071,A1a,0
KP_HGUA02_089,A1a,0
Kpcas027,A1a,0
Kpcas048,A1a,0
Kpcas083,A1a,0
Kpcas024,A1a,0
HGUC2_04,A1a,0
Kpcas054,A1a,0
HGUC2_09,A1a,0
HLF1_17,A1a,0
HLF1_40,A1a,0
HLF1_54,A1a,0
HLF1_68,A1a,0
102KP-HG,A1a,1
156KP-HG,A1a,0
159KP-HG,A1a,0
191KP-HG,A1a,0
201KP-HG,A1a,0
205KP-HG,A1a,0
218KP-HG,A1a,1
225KP-HG,A1a,0
234KP-HG,A1a,0
242KP-HG,A1a,0
255KP-HG,A1a,0
268KP-HG,A1a,0
48KP-HG,A1a,0
HGV2_297,A1a,0
33KP-HG,A1a,0
HGV2_332,A1a,0
34KP-HG,A1a,0
HGV2_341,A1a,0
HGV2_370,A1a,0
HGV2_371,A1a,0
HGV2_379,A1a,0
HGV2_398,A1a,0
HGV2_400,A1a,0
HGV2_418,A1a,0
HGV2_429,A1a,0
HGV2_430,A1a,0
HGV2_431,A1a,0
52KP-HG,A1a,0
62KP-HG,A1a,0
Moliner_03,A1a,0
Moliner_08,A1a,0
Moliner_02,A1a,0
NTUH,A1a,0
Kpcas111,A1a,0
HGV2C_01,A1a,0
HGV2C_10,A1a,0
HGV2C_11,A1a,0
HGV2C_13,A1a,0
HGV2C_14,A1a,0
HGV2C_16,A1a,0
HGV2C_17,A1a,0
HGV2C_18,A1a,0
HGV2C_02,A1a,0
HGV2C_19,A1a,0
HGV2C_20,A1a,0
HGV2C_23,A1a,0
HGV2C_28,A1a,0
HGV2C_03,A1a,0
HGV2C_33,A1a,0
HGV2C_34,A1a,0
HGV2C_36_contigs,A1a,0
HGV2C_37,A1a,0
HGV2C_39,A1a,0
HGV2C_06,A1a,0
HGV2C_08,A1a,0
CU371,A1a,0
42KP-HG,A1a,0
HGV2C_21,A1a,0
Kpcas091,A1b,0
Kpcas042,A1b,0
Kpcas039,A1b,0
CU276,A1b,0
CU293,A1b,0
CU402,A1b,0
CU406,A1b,0
CU443,A1b,0
CU448,A1b,0
CU451,A1b,0
CU494,A1b,0
CU503,A1b,0
132,A1b,0
779,A1b,0
806,A1b,0
228,A1b,0
245,A1b,0
406,A1b,0
1210,A1b,0
1446,A1b,0
1468,A1b,0
1572,A1b,0
2164,A1b,0
HAV1_14,A1b,0
HAV1_13,A1b,0
HCV1_19,A1b,0
HCV1_21,A1b,0
HCV1_10,A1b,0
HCV1_42,A1b,0
HCV1_24,A1b,0
HCV1_26,A1b,0
HCV1_27,A1b,0
HCV1_35,A1b,0
HCV1_36,A1b,0
HCV1_33,A1b,0
KP_HGE01_045,A1b,0
KP_HGE01_024,A1b,0
KP_HGE01_025,A1b,0
KP_HGE01_042,A1b,0
KP_HGE01_017,A1b,0
KP_HGE01_039,A1b,0
KP_HGE01_044,A1b,0
KP_HGE01_040,A1b,0
KP_HGE01_029,A1b,0
KP_HGE01_014,A1b,0
KP_HGE01_003,A1b,0
KP_HGE01_004,A1b,0
KP_HGE01_005,A1b,0
HGUA4_08,A1b,0
KP_HGUA02_068,A1b,0
HGUA4_09,A1b,0
HGUA4_51,A1b,0
KP_HGUA02_064,A1b,0
KP_HGUA02_073,A1b,0
KP_HGUA03_124,A1b,0
KP_HGUA02_099,A1b,0
KP_HGUA02_066,A1b,0
KP_HGUA02_059,A1b,0
KP_HGUA02_074,A1b,0
KP_HGUA02_054,A1b,0
KP_HGUA02_051,A1b,0
KP_HGUA03_117,A1b,0
KP_HGUA02_055,A1b,0
KP_HGUA02_092,A1b,0
HGUA4_15,A1b,0
KP_HGUA03_108,A1b,0
KP_HGUA03_147,A1b,0
KP_HGUA02_071,A1b,0
KP_HGUA02_089,A1b,0
Kpcas027,A1b,0
Kpcas048,A1b,0
Kpcas083,A1b,0
Kpcas024,A1b,0
HGUC2_04,A1b,0
Kpcas054,A1b,0
HGUC2_09,A1b,0
HLF1_17,A1b,0
HLF1_40,A1b,0
HLF1_54,A1b,0
HLF1_68,A1b,0
102KP-HG,A1b,0
156KP-HG,A1b,0
159KP-HG,A1b,0
191KP-HG,A1b,0
201KP-HG,A1b,0
205KP-HG,A1b,0
218KP-HG,A1b,0
225KP-HG,A1b,0
234KP-HG,A1b,0
242KP-HG,A1b,0
255KP-HG,A1b,0
268KP-HG,A1b,0
48KP-HG,A1b,0
HGV2_297,A1b,0
33KP-HG,A1b,0
HGV2_332,A1b,0
34KP-HG,A1b,0
HGV2_341,A1b,0
HGV2_370,A1b,0
HGV2_371,A1b,0
HGV2_379,A1b,0
HGV2_398,A1b,0
HGV2_400,A1b,0
HGV2_418,A1b,0
HGV2_429,A1b,0
HGV2_430,A1b,0
HGV2_431,A1b,0
52KP-HG,A1b,0
62KP-HG,A1b,0
Moliner_03,A1b,0
Moliner_08,A1b,0
Moliner_02,A1b,0
NTUH,A1b,0
Kpcas111,A1b,0
HGV2C_01,A1b,0
HGV2C_10,A1b,0
HGV2C_11,A1b,0
HGV2C_13,A1b,0
HGV2C_14,A1b,1
HGV2C_16,A1b,0
HGV2C_17,A1b,0
HGV2C_18,A1b,0
HGV2C_02,A1b,0
HGV2C_19,A1b,0
HGV2C_20,A1b,0
HGV2C_23,A1b,0
HGV2C_28,A1b,0
HGV2C_03,A1b,0
HGV2C_33,A1b,0
HGV2C_34,A1b,0
HGV2C_36_contigs,A1b,0
HGV2C_37,A1b,0
HGV2C_39,A1b,0
HGV2C_06,A1b,0
HGV2C_08,A1b,0
CU371,A1b,0
42KP-HG,A1b,0
HGV2C_21,A1b,0
Kpcas091,A1c,0
Kpcas042,A1c,0
Kpcas039,A1c,0
CU276,A1c,0
CU293,A1c,0
CU402,A1c,0
CU406,A1c,0
CU443,A1c,0
CU448,A1c,0
CU451,A1c,0
CU494,A1c,0
CU503,A1c,0
132,A1c,0
779,A1c,0
806,A1c,0
228,A1c,0
245,A1c,0
406,A1c,0
1210,A1c,0
1446,A1c,0
1468,A1c,0
1572,A1c,0
2164,A1c,0
HAV1_14,A1c,0
HAV1_13,A1c,0
HCV1_19,A1c,0
HCV1_21,A1c,0
HCV1_10,A1c,0
HCV1_42,A1c,0
HCV1_24,A1c,0
HCV1_26,A1c,0
HCV1_27,A1c,0
HCV1_35,A1c,0
HCV1_36,A1c,0
HCV1_33,A1c,0
KP_HGE01_045,A1c,0
KP_HGE01_024,A1c,0
KP_HGE01_025,A1c,0
KP_HGE01_042,A1c,0
KP_HGE01_017,A1c,0
KP_HGE01_039,A1c,0
KP_HGE01_044,A1c,0
KP_HGE01_040,A1c,0
KP_HGE01_029,A1c,0
KP_HGE01_014,A1c,0
KP_HGE01_003,A1c,0
KP_HGE01_004,A1c,0
KP_HGE01_005,A1c,0
HGUA4_08,A1c,0
KP_HGUA02_068,A1c,0
HGUA4_09,A1c,0
HGUA4_51,A1c,0
KP_HGUA02_064,A1c,0
KP_HGUA02_073,A1c,0
KP_HGUA03_124,A1c,0
KP_HGUA02_099,A1c,0
KP_HGUA02_066,A1c,0
KP_HGUA02_059,A1c,0
KP_HGUA02_074,A1c,0
KP_HGUA02_054,A1c,0
KP_HGUA02_051,A1c,0
KP_HGUA03_117,A1c,0
KP_HGUA02_055,A1c,0
KP_HGUA02_092,A1c,0
HGUA4_15,A1c,0
KP_HGUA03_108,A1c,0
KP_HGUA03_147,A1c,0
KP_HGUA02_071,A1c,0
KP_HGUA02_089,A1c,0
Kpcas027,A1c,0
Kpcas048,A1c,0
Kpcas083,A1c,0
Kpcas024,A1c,0
HGUC2_04,A1c,0
Kpcas054,A1c,0
HGUC2_09,A1c,0
HLF1_17,A1c,0
HLF1_40,A1c,0
HLF1_54,A1c,0
HLF1_68,A1c,0
102KP-HG,A1c,0
156KP-HG,A1c,0
159KP-HG,A1c,0
191KP-HG,A1c,0
201KP-HG,A1c,0
205KP-HG,A1c,0
218KP-HG,A1c,0
225KP-HG,A1c,0
234KP-HG,A1c,0
242KP-HG,A1c,0
255KP-HG,A1c,0
268KP-HG,A1c,0
48KP-HG,A1c,0
HGV2_297,A1c,0
33KP-HG,A1c,0
HGV2_332,A1c,0
34KP-HG,A1c,0
HGV2_341,A1c,0
HGV2_370,A1c,0
HGV2_371,A1c,0
HGV2_379,A1c,0
HGV2_398,A1c,0
HGV2_400,A1c,0
HGV2_418,A1c,0
HGV2_429,A1c,0
HGV2_430,A1c,0
HGV2_431,A1c,0
52KP-HG,A1c,0
62KP-HG,A1c,0
Moliner_03,A1c,0
Moliner_08,A1c,0
Moliner_02,A1c,0
NTUH,A1c,1
Kpcas111,A1c,0
HGV2C_01,A1c,0
HGV2C_10,A1c,0
HGV2C_11,A1c,0
HGV2C_13,A1c,0
HGV2C_14,A1c,0
HGV2C_16,A1c,0
HGV2C_17,A1c,0
HGV2C_18,A1c,0
HGV2C_02,A1c,0
HGV2C_19,A1c,0
HGV2C_20,A1c,0
HGV2C_23,A1c,0
HGV2C_28,A1c,0
HGV2C_03,A1c,0
HGV2C_33,A1c,0
HGV2C_34,A1c,0
HGV2C_36_contigs,A1c,1
HGV2C_37,A1c,0
HGV2C_39,A1c,0
HGV2C_06,A1c,0
HGV2C_08,A1c,1
CU371,A1c,0
42KP-HG,A1c,0
HGV2C_21,A1c,0
Kpcas091,A1d,0
Kpcas042,A1d,0
Kpcas039,A1d,0
CU276,A1d,0
CU293,A1d,0
CU402,A1d,0
CU406,A1d,0
CU443,A1d,0
CU448,A1d,0
CU451,A1d,0
CU494,A1d,0
CU503,A1d,0
132,A1d,0
779,A1d,0
806,A1d,0
228,A1d,0
245,A1d,0
406,A1d,0
1210,A1d,0
1446,A1d,0
1468,A1d,0
1572,A1d,0
2164,A1d,0
HAV1_14,A1d,0
HAV1_13,A1d,0
HCV1_19,A1d,0
HCV1_21,A1d,0
HCV1_10,A1d,0
HCV1_42,A1d,0
HCV1_24,A1d,0
HCV1_26,A1d,0
HCV1_27,A1d,0
HCV1_35,A1d,0
HCV1_36,A1d,0
HCV1_33,A1d,1
KP_HGE01_045,A1d,0
KP_HGE01_024,A1d,0
KP_HGE01_025,A1d,0
KP_HGE01_042,A1d,0
KP_HGE01_017,A1d,0
KP_HGE01_039,A1d,0
KP_HGE01_044,A1d,0
KP_HGE01_040,A1d,0
KP_HGE01_029,A1d,0
KP_HGE01_014,A1d,0
KP_HGE01_003,A1d,0
KP_HGE01_004,A1d,0
KP_HGE01_005,A1d,0
HGUA4_08,A1d,0
KP_HGUA02_068,A1d,0
HGUA4_09,A1d,0
HGUA4_51,A1d,0
KP_HGUA02_064,A1d,0
KP_HGUA02_073,A1d,0
KP_HGUA03_124,A1d,0
KP_HGUA02_099,A1d,0
KP_HGUA02_066,A1d,0
KP_HGUA02_059,A1d,0
KP_HGUA02_074,A1d,0
KP_HGUA02_054,A1d,0
KP_HGUA02_051,A1d,0
KP_HGUA03_117,A1d,0
KP_HGUA02_055,A1d,0
KP_HGUA02_092,A1d,1
HGUA4_15,A1d,0
KP_HGUA03_108,A1d,0
KP_HGUA03_147,A1d,0
KP_HGUA02_071,A1d,0
KP_HGUA02_089,A1d,0
Kpcas027,A1d,0
Kpcas048,A1d,0
Kpcas083,A1d,0
Kpcas024,A1d,0
HGUC2_04,A1d,0
Kpcas054,A1d,0
HGUC2_09,A1d,0
HLF1_17,A1d,0
HLF1_40,A1d,0
HLF1_54,A1d,0
HLF1_68,A1d,0
102KP-HG,A1d,0
156KP-HG,A1d,0
159KP-HG,A1d,0
191KP-HG,A1d,0
201KP-HG,A1d,0
205KP-HG,A1d,0
218KP-HG,A1d,0
225KP-HG,A1d,0
234KP-HG,A1d,0
242KP-HG,A1d,0
255KP-HG,A1d,0
268KP-HG,A1d,0
48KP-HG,A1d,0
HGV2_297,A1d,0
33KP-HG,A1d,0
HGV2_332,A1d,0
34KP-HG,A1d,0
HGV2_341,A1d,0
HGV2_370,A1d,0
HGV2_371,A1d,0
HGV2_379,A1d,0
HGV2_398,A1d,0
HGV2_400,A1d,0
HGV2_418,A1d,0
HGV2_429,A1d,0
HGV2_430,A1d,0
HGV2_431,A1d,0
52KP-HG,A1d,0
62KP-HG,A1d,0
Moliner_03,A1d,0
Moliner_08,A1d,0
Moliner_02,A1d,0
NTUH,A1d,0
Kpcas111,A1d,0
HGV2C_01,A1d,0
HGV2C_10,A1d,0
HGV2C_11,A1d,0
HGV2C_13,A1d,0
HGV2C_14,A1d,0
HGV2C_16,A1d,0
HGV2C_17,A1d,0
HGV2C_18,A1d,0
HGV2C_02,A1d,0
HGV2C_19,A1d,0
HGV2C_20,A1d,0
HGV2C_23,A1d,0
HGV2C_28,A1d,0
HGV2C_03,A1d,0
HGV2C_33,A1d,0
HGV2C_34,A1d,0
HGV2C_36_contigs,A1d,0
HGV2C_37,A1d,1
HGV2C_39,A1d,0
HGV2C_06,A1d,0
HGV2C_08,A1d,0
CU371,A1d,0
42KP-HG,A1d,0
HGV2C_21,A1d,0
Kpcas091,A1e,0
Kpcas042,A1e,0
Kpcas039,A1e,0
CU276,A1e,0
CU293,A1e,0
CU402,A1e,0
CU406,A1e,0
CU443,A1e,0
CU448,A1e,0
CU451,A1e,0
CU494,A1e,0
CU503,A1e,0
132,A1e,0
779,A1e,0
806,A1e,0
228,A1e,0
245,A1e,0
406,A1e,0
1210,A1e,0
1446,A1e,0
1468,A1e,0
1572,A1e,0
2164,A1e,0
HAV1_14,A1e,0
HAV1_13,A1e,0
HCV1_19,A1e,0
HCV1_21,A1e,0
HCV1_10,A1e,0
HCV1_42,A1e,0
HCV1_24,A1e,0
HCV1_26,A1e,0
HCV1_27,A1e,0
HCV1_35,A1e,0
HCV1_36,A1e,0
HCV1_33,A1e,0
KP_HGE01_045,A1e,0
KP_HGE01_024,A1e,0
KP_HGE01_025,A1e,0
KP_HGE01_042,A1e,0
KP_HGE01_017,A1e,0
KP_HGE01_039,A1e,0
KP_HGE01_044,A1e,0
KP_HGE01_040,A1e,0
KP_HGE01_029,A1e,0
KP_HGE01_014,A1e,0
KP_HGE01_003,A1e,0
KP_HGE01_004,A1e,0
KP_HGE01_005,A1e,0
HGUA4_08,A1e,0
KP_HGUA02_068,A1e,0
HGUA4_09,A1e,0
HGUA4_51,A1e,0
KP_HGUA02_064,A1e,0
KP_HGUA02_073,A1e,0
KP_HGUA03_124,A1e,0
KP_HGUA02_099,A1e,0
KP_HGUA02_066,A1e,0
KP_HGUA02_059,A1e,0
KP_HGUA02_074,A1e,0
KP_HGUA02_054,A1e,0
KP_HGUA02_051,A1e,0
KP_HGUA03_117,A1e,0
KP_HGUA02_055,A1e,0
KP_HGUA02_092,A1e,0
HGUA4_15,A1e,0
KP_HGUA03_108,A1e,0
KP_HGUA03_147,A1e,0
KP_HGUA02_071,A1e,0
KP_HGUA02_089,A1e,0
Kpcas027,A1e,0
Kpcas048,A1e,0
Kpcas083,A1e,0
Kpcas024,A1e,0
HGUC2_04,A1e,0
Kpcas054,A1e,0
HGUC2_09,A1e,0
HLF1_17,A1e,0
HLF1_40,A1e,0
HLF1_54,A1e,0
HLF1_68,A1e,0
102KP-HG,A1e,0
156KP-HG,A1e,0
159KP-HG,A1e,0
191KP-HG,A1e,0
201KP-HG,A1e,0
205KP-HG,A1e,0
218KP-HG,A1e,0
225KP-HG,A1e,0
234KP-HG,A1e,0
242KP-HG,A1e,0
255KP-HG,A1e,0
268KP-HG,A1e,0
48KP-HG,A1e,0
HGV2_297,A1e,0
33KP-HG,A1e,0
HGV2_332,A1e,0
34KP-HG,A1e,0
HGV2_341,A1e,0
HGV2_370,A1e,0
HGV2_371,A1e,0
HGV2_379,A1e,0
HGV2_398,A1e,0
HGV2_400,A1e,0
HGV2_418,A1e,0
HGV2_429,A1e,0
HGV2_430,A1e,0
HGV2_431,A1e,0
52KP-HG,A1e,0
62KP-HG,A1e,0
Moliner_03,A1e,0
Moliner_08,A1e,0
Moliner_02,A1e,0
NTUH,A1e,0
Kpcas111,A1e,0
HGV2C_01,A1e,0
HGV2C_10,A1e,0
HGV2C_11,A1e,0
HGV2C_13,A1e,0
HGV2C_14,A1e,0
HGV2C_16,A1e,0
HGV2C_17,A1e,0
HGV2C_18,A1e,0
HGV2C_02,A1e,0
HGV2C_19,A1e,0
HGV2C_20,A1e,0
HGV2C_23,A1e,0
HGV2C_28,A1e,0
HGV2C_03,A1e,0
HGV2C_33,A1e,0
HGV2C_34,A1e,0
HGV2C_36_contigs,A1e,0
HGV2C_37,A1e,0
HGV2C_39,A1e,0
HGV2C_06,A1e,0
HGV2C_08,A1e,0
CU371,A1e,0
42KP-HG,A1e,0
HGV2C_21,A1e,0
Kpcas091,A1f,0
Kpcas042,A1f,0
Kpcas039,A1f,0
CU276,A1f,0
CU293,A1f,0
CU402,A1f,0
CU406,A1f,0
CU443,A1f,0
CU448,A1f,0
